id_fixture,date_match,id_team_home,id_team_away,gol_home_stat,gol_away_stat,gol_home_match,gol_away_match
898682,2022-10-09T14:30:00+00:00,222,214,1.0,1.0,,
898691,2022-10-23T14:30:00+00:00,214,240,1.0,1.0,,
898696,2022-10-28T19:15:00+00:00,234,214,0.0,1.0,,
898703,2022-11-06T18:00:00+00:00,214,242,0.0,0.0,,
898712,2022-11-13T15:30:00+00:00,224,214,1.0,0.0,,
898724,2022-12-23T20:15:00+00:00,226,214,1.0,1.0,,
898733,2023-01-08T18:00:00+00:00,214,228,1.0,0.0,,
898739,2023-01-14T15:30:00+00:00,810,214,3.0,0.0,,
898750,2023-01-22T15:30:00+00:00,214,230,1.0,0.0,,
898769,2023-02-05T15:30:00+00:00,223,214,2.0,1.0,,
898780,2023-02-12T20:30:00+00:00,214,217,1.0,2.0,,
898789,2023-02-18T18:00:00+00:00,216,214,2.0,1.0,,
898800,2023-02-25T18:00:00+00:00,214,227,3.0,1.0,,
898803,2023-03-05T15:30:00+00:00,762,214,2.0,0.0,,
898820,2023-03-19T15:30:00+00:00,4716,214,2.0,0.0,,
898835,2023-04-02T14:30:00+00:00,214,222,4.0,2.0,,
898844,2023-04-08T14:30:00+00:00,240,214,1.0,0.0,,
898849,2023-04-15T14:30:00+00:00,214,234,3.0,1.0,,
898856,2023-04-22T14:30:00+00:00,242,214,3.0,2.0,,
898865,2023-04-29T14:30:00+00:00,214,224,1.0,2.0,,
898874,2023-05-07T14:30:00+00:00,214,226,2.0,2.0,,
898886,2023-05-13T19:30:00+00:00,228,214,2.0,1.0,,
898892,2023-05-19T19:15:00+00:00,214,810,1.0,0.0,,
898903,2023-05-27T14:30:00+00:00,230,214,3.0,1.0,,
1029940,2023-06-03T19:00:00+00:00,15130,214,2.0,1.0,,
1029941,2023-06-11T19:15:00+00:00,214,15130,2.0,1.0,,
898619,2022-08-15T19:30:00+00:00,234,216,0.0,3.0,,
898624,2022-08-21T19:30:00+00:00,216,224,2.0,1.0,,
898642,2022-09-04T19:30:00+00:00,216,242,1.0,0.0,,
898651,2022-09-10T17:00:00+00:00,228,216,4.0,0.0,,
898660,2022-09-16T19:15:00+00:00,216,223,1.0,0.0,,
898669,2022-10-01T14:30:00+00:00,810,216,1.0,0.0,,
898687,2022-10-24T19:15:00+00:00,226,216,1.0,0.0,,
898694,2022-10-30T15:30:00+00:00,216,230,1.0,1.0,,
898709,2022-11-04T20:15:00+00:00,762,216,1.0,2.0,,
898713,2022-11-13T18:00:00+00:00,216,217,1.0,2.0,,
898725,2022-12-28T19:00:00+00:00,216,4716,1.0,2.0,,
898746,2023-01-13T20:15:00+00:00,216,227,0.0,0.0,,
898756,2023-01-20T19:00:00+00:00,240,216,4.0,0.0,,
898765,2023-01-29T18:00:00+00:00,222,216,4.0,2.0,,
898772,2023-02-06T19:00:00+00:00,216,234,1.0,0.0,,
898777,2023-02-11T20:30:00+00:00,224,216,1.0,0.0,,
898795,2023-02-24T20:15:00+00:00,242,216,1.0,0.0,,
898804,2023-03-04T18:00:00+00:00,216,228,0.0,1.0,,
898813,2023-03-11T15:30:00+00:00,223,216,2.0,0.0,,
898822,2023-03-18T15:30:00+00:00,216,810,0.0,1.0,,
898840,2023-04-08T17:00:00+00:00,216,226,2.0,2.0,,
898847,2023-04-15T14:30:00+00:00,230,216,0.0,1.0,,
898862,2023-04-23T14:30:00+00:00,216,762,1.0,0.0,,
898866,2023-04-29T14:30:00+00:00,217,216,4.0,1.0,,
898877,2023-05-05T19:15:00+00:00,4716,216,1.0,1.0,,
898899,2023-05-20T14:30:00+00:00,227,216,1.0,0.0,,
898909,2023-05-27T17:00:00+00:00,216,240,0.0,2.0,,
898617,2022-08-12T19:15:00+00:00,242,217,0.0,3.0,,
898639,2022-08-28T17:00:00+00:00,240,217,0.0,6.0,,
898646,2022-09-03T14:30:00+00:00,217,224,1.0,0.0,,
946759,2022-09-08T16:45:00+00:00,217,375,2.0,,,
898655,2022-09-11T19:30:00+00:00,226,217,2.0,3.0,,
898665,2022-09-18T19:30:00+00:00,217,810,2.0,0.0,,
946797,2022-10-06T19:00:00+00:00,217,1393,1.0,,,
898683,2022-10-09T19:30:00+00:00,217,223,0.0,1.0,,
946805,2022-10-13T16:45:00+00:00,217,1393,3.0,,,
898688,2022-10-22T17:00:00+00:00,230,217,0.0,2.0,,
898697,2022-10-30T20:30:00+00:00,762,217,0.0,1.0,,
946848,2022-11-03T20:00:00+00:00,217,375,2.0,,,
898711,2022-11-06T18:00:00+00:00,217,4716,0.0,1.0,,
967507,2022-11-10T19:45:00+00:00,217,215,2.0,,,
979140,2022-12-19T20:15:00+00:00,228,217,5.0,0.0,,
898731,2023-01-05T20:15:00+00:00,227,217,0.0,4.0,,
973082,2023-01-11T18:45:00+00:00,217,224,3.0,2.0,,
898745,2023-01-14T20:30:00+00:00,217,222,1.0,0.0,,
898749,2023-01-21T15:30:00+00:00,234,217,1.0,2.0,,
898763,2023-02-01T21:15:00+00:00,228,217,5.0,0.0,,
898770,2023-02-05T15:30:00+00:00,217,242,4.0,1.0,,
971785,2023-02-16T17:45:00+00:00,217,502,0.0,4.0,,
898792,2023-02-19T18:00:00+00:00,217,240,2.0,0.0,,
971786,2023-02-23T20:00:00+00:00,502,217,3.0,2.0,,
898799,2023-02-27T21:15:00+00:00,224,217,2.0,1.0,,
898808,2023-03-05T20:30:00+00:00,217,226,2.0,0.0,,
898818,2023-03-11T20:30:00+00:00,810,217,0.0,4.0,,
898836,2023-04-02T14:30:00+00:00,223,217,1.0,2.0,,
898841,2023-04-08T19:30:00+00:00,217,230,4.0,1.0,,
1017414,2023-04-12T18:30:00+00:00,217,225,5.0,,,
898850,2023-04-16T17:00:00+00:00,217,762,1.0,0.0,,
898864,2023-04-21T19:15:00+00:00,4716,217,0.0,1.0,,
1017415,2023-04-25T18:30:00+00:00,217,225,2.0,,,
898884,2023-05-14T17:00:00+00:00,217,227,5.0,3.0,,
898898,2023-05-20T17:00:00+00:00,222,217,1.0,1.0,,
898902,2023-05-27T19:30:00+00:00,217,234,3.0,0.0,,
898618,2022-08-14T14:30:00+00:00,222,227,2.0,1.0,,
898622,2022-08-21T14:30:00+00:00,4716,222,2.0,0.0,,
1212583,2025-01-04T13:00:00+00:00,112,1297,0.0,,,
898645,2022-09-05T18:00:00+00:00,222,234,1.0,0.0,,
898657,2022-09-11T17:00:00+00:00,240,222,1.0,2.0,,
898664,2022-09-17T19:30:00+00:00,222,228,2.0,1.0,,
898674,2022-10-02T19:30:00+00:00,242,222,4.0,0.0,,
898689,2022-10-23T19:30:00+00:00,224,222,3.0,2.0,,
898700,2022-10-30T15:30:00+00:00,222,810,2.0,2.0,,
898706,2022-11-06T15:30:00+00:00,226,222,1.0,0.0,,
898736,2023-01-08T20:30:00+00:00,222,762,1.0,0.0,,
898753,2023-01-23T20:15:00+00:00,222,223,1.0,1.0,,
898771,2023-02-04T15:30:00+00:00,227,222,2.0,2.0,,
898727,2023-02-09T18:00:00+00:00,230,222,2.0,1.0,,
898775,2023-02-13T21:15:00+00:00,222,4716,0.0,0.0,,
898798,2023-02-26T18:00:00+00:00,234,222,1.0,3.0,,
898810,2023-03-03T19:00:00+00:00,222,240,0.0,0.0,,
898817,2023-03-12T20:30:00+00:00,228,222,3.0,0.0,,
898827,2023-03-19T20:30:00+00:00,222,242,1.0,2.0,,
898842,2023-04-07T19:30:00+00:00,222,224,2.0,1.0,,
898853,2023-04-17T19:15:00+00:00,810,222,1.0,1.0,,
898859,2023-04-22T17:00:00+00:00,222,226,3.0,2.0,,
898881,2023-05-06T17:00:00+00:00,222,230,1.0,0.0,,
898889,2023-05-12T19:15:00+00:00,762,222,3.0,1.0,,
898906,2023-05-27T14:30:00+00:00,223,222,1.0,4.0,,
898634,2022-08-27T19:30:00+00:00,228,223,0.0,2.0,,
898644,2022-09-05T20:15:00+00:00,223,226,1.0,1.0,,
958522,2022-10-18T18:45:00+00:00,161,744,2.0,,,
898675,2022-10-01T17:00:00+00:00,223,230,1.0,1.0,,
1038496,2023-10-08T14:00:00+00:00,740,739,4.0,1.0,,
898693,2022-10-23T17:00:00+00:00,223,762,3.0,1.0,,
898708,2022-11-07T20:15:00+00:00,223,227,0.0,0.0,,
1237870,2024-08-24T16:15:00+00:00,1002,3588,0.0,1.0,,
898714,2022-11-13T18:00:00+00:00,4716,223,1.0,2.0,,
898723,2022-12-30T17:00:00+00:00,223,242,0.0,2.0,,
898732,2023-01-08T15:30:00+00:00,234,223,1.0,1.0,,
898744,2023-01-15T15:30:00+00:00,223,240,1.0,1.0,,
898761,2023-01-30T20:15:00+00:00,224,223,2.0,1.0,,
898781,2023-02-10T20:15:00+00:00,810,223,0.0,0.0,,
898787,2023-02-20T19:00:00+00:00,223,228,2.0,3.0,,
898797,2023-02-26T15:30:00+00:00,226,223,1.0,0.0,,
898828,2023-03-18T20:30:00+00:00,230,223,0.0,2.0,,
898846,2023-04-10T19:15:00+00:00,762,223,0.0,0.0,,
898861,2023-04-23T17:00:00+00:00,227,223,1.0,1.0,,
898867,2023-04-29T17:00:00+00:00,223,4716,1.0,0.0,,
898882,2023-05-08T18:00:00+00:00,242,223,1.0,2.0,,
898885,2023-05-13T14:30:00+00:00,223,234,2.0,0.0,,
898897,2023-05-20T14:30:00+00:00,240,223,1.0,0.0,,
924465,2022-08-04T19:00:00+00:00,224,608,1.0,,,
898611,2022-08-07T19:30:00+00:00,223,224,0.0,1.0,,
924466,2022-08-10T16:00:00+00:00,224,608,1.0,,,
898613,2022-08-14T19:30:00+00:00,224,230,1.0,0.0,,
898635,2022-08-29T18:00:00+00:00,224,4716,0.0,1.0,,
898656,2022-09-09T19:15:00+00:00,224,227,1.0,0.0,,
898666,2022-09-18T14:30:00+00:00,240,224,2.0,2.0,,
898678,2022-10-08T19:30:00+00:00,234,224,0.0,1.0,,
898695,2022-10-31T20:15:00+00:00,224,242,3.0,2.0,,
1212593,2025-01-11T19:00:00+00:00,112,97,0.0,,,
898705,2022-11-05T20:30:00+00:00,228,224,3.0,0.0,,
967509,2022-11-09T18:45:00+00:00,224,810,1.0,1.0,,
898722,2022-12-30T19:00:00+00:00,810,224,3.0,0.0,,
898730,2023-01-07T18:00:00+00:00,224,226,0.0,0.0,,
898741,2023-01-16T21:15:00+00:00,762,224,2.0,1.0,,
898766,2023-02-04T20:30:00+00:00,230,224,0.0,1.0,,
898788,2023-02-19T20:30:00+00:00,4716,224,0.0,0.0,,
898809,2023-03-05T18:00:00+00:00,227,224,1.0,3.0,,
898819,2023-03-11T18:00:00+00:00,224,240,0.0,2.0,,
898831,2023-04-01T17:00:00+00:00,224,234,0.0,0.0,,
898848,2023-04-14T19:15:00+00:00,242,224,2.0,1.0,,
898858,2023-04-24T19:15:00+00:00,224,228,0.0,2.0,,
898876,2023-05-07T17:00:00+00:00,224,810,3.0,0.0,,
898883,2023-05-14T14:30:00+00:00,226,224,0.0,1.0,,
898894,2023-05-21T14:30:00+00:00,224,762,1.0,0.0,,
898615,2022-08-13T19:30:00+00:00,228,226,3.0,0.0,,
898629,2022-08-19T19:15:00+00:00,230,226,2.0,2.0,,
898659,2022-09-17T14:30:00+00:00,762,226,2.0,2.0,,
1237885,2024-09-14T14:00:00+00:00,1002,3573,3.0,2.0,,
898670,2022-10-02T14:30:00+00:00,226,227,1.0,0.0,,
898698,2022-10-30T18:00:00+00:00,4716,226,1.0,0.0,,
898720,2022-11-12T18:00:00+00:00,240,226,0.0,1.0,,
898740,2023-01-14T18:00:00+00:00,226,234,0.0,1.0,,
898755,2023-01-22T20:30:00+00:00,242,226,0.0,0.0,,
898758,2023-01-29T15:30:00+00:00,810,226,3.0,1.0,,
898768,2023-02-06T21:15:00+00:00,226,228,0.0,1.0,,
898782,2023-02-13T19:00:00+00:00,226,230,2.0,0.0,,
898812,2023-03-12T15:30:00+00:00,226,762,2.0,1.0,,
898823,2023-03-17T20:15:00+00:00,227,226,0.0,2.0,,
898851,2023-04-16T14:30:00+00:00,226,4716,1.0,1.0,,
871203,2022-09-04T15:30:00+00:00,163,164,0.0,1.0,,
898873,2023-04-28T19:15:00+00:00,226,240,1.0,0.0,,
898893,2023-05-21T17:00:00+00:00,234,226,3.0,1.0,,
898908,2023-05-26T18:00:00+00:00,226,242,2.0,2.0,,
898638,2022-08-28T14:30:00+00:00,242,227,1.0,0.0,,
898662,2022-09-17T14:30:00+00:00,227,234,1.0,1.0,,
898680,2022-10-08T14:30:00+00:00,227,228,1.0,2.0,,
898685,2022-10-23T14:30:00+00:00,810,227,0.0,1.0,,
898719,2022-11-14T20:15:00+00:00,227,230,3.0,1.0,,
898728,2022-12-29T17:00:00+00:00,762,227,1.0,0.0,,
898764,2023-01-29T15:30:00+00:00,4716,227,2.0,1.0,,
898778,2023-02-11T18:00:00+00:00,240,227,1.0,0.0,,
898791,2023-02-19T15:30:00+00:00,227,242,1.0,3.0,,
898815,2023-03-11T15:30:00+00:00,234,227,1.0,0.0,,
898833,2023-04-01T19:30:00+00:00,228,227,3.0,0.0,,
898838,2023-04-07T14:30:00+00:00,227,810,0.0,1.0,,
898872,2023-04-30T14:30:00+00:00,230,227,3.0,0.0,,
898878,2023-05-06T14:30:00+00:00,227,762,3.0,2.0,,
898643,2022-09-02T20:15:00+00:00,230,228,0.0,2.0,,
898668,2022-09-30T18:00:00+00:00,228,762,3.0,1.0,,
898686,2022-10-22T19:30:00+00:00,228,4716,3.0,1.0,,
898699,2022-10-29T19:30:00+00:00,240,228,1.0,0.0,,
898716,2022-11-13T20:30:00+00:00,242,228,1.0,2.0,,
898721,2022-12-29T21:15:00+00:00,228,234,3.0,0.0,,
898752,2023-01-20T21:15:00+00:00,228,810,2.0,1.0,,
986512,2023-01-24T19:45:00+00:00,240,228,1.0,2.0,,
971771,2023-02-16T20:00:00+00:00,228,397,1.0,,,
971772,2023-02-23T17:45:00+00:00,228,397,4.0,,,
898821,2023-04-05T19:15:00+00:00,762,228,0.0,0.0,,
958518,2022-10-18T16:00:00+00:00,164,1625,3.0,,,
898839,2023-04-09T17:00:00+00:00,4716,228,3.0,4.0,,
1016043,2023-04-13T19:00:00+00:00,496,228,1.0,0.0,,
898852,2023-04-16T19:30:00+00:00,228,240,1.0,1.0,,
1016044,2023-04-20T19:00:00+00:00,228,496,1.0,1.0,,
898869,2023-04-30T19:30:00+00:00,228,242,2.0,1.0,,
898875,2023-05-07T19:30:00+00:00,234,228,0.0,4.0,,
898905,2023-05-26T20:15:00+00:00,810,228,1.0,2.0,,
898649,2022-09-12T19:15:00+00:00,810,230,0.0,1.0,,
898676,2022-10-07T19:15:00+00:00,762,230,0.0,1.0,,
898738,2023-01-07T15:30:00+00:00,240,230,2.0,0.0,,
898760,2023-01-29T20:30:00+00:00,242,230,1.0,0.0,,
898784,2023-02-18T18:00:00+00:00,230,234,1.0,3.0,,
1212606,2025-01-18T13:00:00+00:00,112,114,3.0,,,
898802,2023-03-04T15:30:00+00:00,230,810,0.0,3.0,,
898829,2023-03-31T19:15:00+00:00,230,762,1.0,0.0,,
898891,2023-05-15T19:15:00+00:00,230,240,2.0,0.0,,
898896,2023-05-21T17:00:00+00:00,4716,230,2.0,2.0,,
898653,2022-09-11T14:30:00+00:00,234,4716,2.0,3.0,,
898672,2022-10-02T17:00:00+00:00,234,240,1.0,1.0,,
898690,2022-10-22T14:30:00+00:00,242,234,2.0,1.0,,
898715,2022-11-13T15:30:00+00:00,234,810,0.0,2.0,,
898757,2023-01-31T19:00:00+00:00,234,762,2.0,1.0,,
898806,2023-03-06T20:15:00+00:00,4716,234,2.0,1.0,,
898825,2023-03-18T18:00:00+00:00,240,234,1.0,1.0,,
898843,2023-04-08T17:00:00+00:00,234,242,1.0,3.0,,
898868,2023-04-29T17:00:00+00:00,810,234,1.0,2.0,,
898621,2022-08-15T17:00:00+00:00,240,762,1.0,0.0,,
898684,2022-10-10T19:15:00+00:00,240,242,4.0,1.0,,
1212625,2025-01-31T19:00:00+00:00,112,1305,1.0,,,
898710,2022-11-05T15:30:00+00:00,810,240,0.0,1.0,,
967504,2022-11-08T18:45:00+00:00,762,240,1.0,4.0,,
898774,2023-02-05T20:30:00+00:00,762,240,1.0,1.0,,
898794,2023-02-25T15:30:00+00:00,240,4716,2.0,0.0,,
898837,2023-04-03T19:15:00+00:00,242,240,0.0,1.0,,
898863,2023-04-23T19:30:00+00:00,240,810,1.0,0.0,,
898623,2022-08-22T19:15:00+00:00,762,242,0.0,0.0,,
898661,2022-09-18T17:00:00+00:00,4716,242,1.0,0.0,,
898734,2023-01-06T21:15:00+00:00,242,810,2.0,1.0,,
986800,2023-02-08T18:45:00+00:00,242,221,4.0,,,
898776,2023-02-12T15:30:00+00:00,242,762,0.0,1.0,,
898814,2023-03-13T20:15:00+00:00,242,4716,1.0,0.0,,
898887,2023-05-13T14:30:00+00:00,810,242,0.0,0.0,,
872269,2022-09-09T18:00:00+00:00,416,410,2.0,3.0,,
872301,2022-10-09T10:15:00+00:00,410,420,0.0,0.0,,
872321,2022-10-23T12:30:00+00:00,413,410,3.0,3.0,,
1212629,2025-02-08T19:00:00+00:00,112,99,3.0,,,
872334,2022-11-06T13:30:00+00:00,415,410,1.0,1.0,,
872372,2023-02-01T19:00:00+00:00,417,410,3.0,1.0,,
872402,2023-02-05T13:30:00+00:00,410,413,1.0,0.0,,
989522,2023-02-09T20:00:00+00:00,410,198,0.0,,,
872411,2023-02-12T11:15:00+00:00,426,410,2.0,1.0,,
872419,2023-02-19T13:30:00+00:00,410,415,2.0,0.0,,
872438,2023-03-05T19:00:00+00:00,420,410,4.0,1.0,,
872444,2023-04-19T16:45:00+00:00,410,417,3.0,2.0,,
872515,2023-05-21T12:30:00+00:00,410,416,3.0,0.0,,
867587,2022-08-19T18:00:00+00:00,412,198,3.0,,,
867597,2022-08-29T18:00:00+00:00,412,206,2.0,,,
867610,2022-09-04T10:15:00+00:00,412,414,1.0,,,
867617,2022-09-09T18:00:00+00:00,422,412,5.0,0.0,,
867627,2022-09-16T18:00:00+00:00,412,425,4.0,,,
867640,2022-09-23T19:00:00+00:00,412,409,2.0,,,
867659,2022-10-07T18:00:00+00:00,412,423,1.0,,,
867669,2022-10-14T18:00:00+00:00,412,411,1.0,,,
867677,2022-10-22T18:00:00+00:00,412,421,3.0,,,
867689,2022-10-28T18:00:00+00:00,412,193,1.0,,,
867697,2022-11-04T19:00:00+00:00,412,424,4.0,,,
867713,2022-11-14T19:00:00+00:00,412,428,0.0,,,
867722,2022-11-19T19:00:00+00:00,412,419,1.0,0.0,,
867748,2023-01-06T19:00:00+00:00,412,199,2.0,,,
867774,2023-01-27T19:00:00+00:00,412,421,3.0,,,
867791,2023-02-05T11:15:00+00:00,412,414,1.0,,,
867766,2023-02-13T19:00:00+00:00,412,206,0.0,,,
867811,2023-02-20T19:00:00+00:00,412,425,2.0,,,
867823,2023-02-27T19:00:00+00:00,412,193,3.0,,,
867847,2023-03-17T19:00:00+00:00,412,428,1.0,,,
867866,2023-03-31T18:00:00+00:00,412,422,3.0,2.0,,
867886,2023-04-14T18:00:00+00:00,412,409,2.0,,,
867902,2023-04-24T18:00:00+00:00,412,411,1.0,,,
867908,2023-04-28T18:00:00+00:00,412,418,1.0,,,
867916,2023-05-05T18:00:00+00:00,412,199,1.0,,,
867928,2023-05-12T18:00:00+00:00,412,427,2.0,,,
867934,2023-05-19T18:00:00+00:00,419,412,1.0,0.0,,
872310,2022-10-16T10:15:00+00:00,426,413,2.0,0.0,,
872339,2022-11-04T19:00:00+00:00,420,413,0.0,1.0,,
872346,2022-11-13T11:15:00+00:00,413,417,6.0,1.0,,
968104,2023-01-11T19:00:00+00:00,419,413,0.0,4.0,,
872388,2023-01-28T19:00:00+00:00,413,426,1.0,1.0,,
872408,2023-02-11T17:45:00+00:00,413,420,0.0,0.0,,
872426,2023-02-25T20:00:00+00:00,413,416,3.0,0.0,,
872456,2023-03-18T20:00:00+00:00,417,413,1.0,3.0,,
872505,2023-05-12T18:00:00+00:00,415,413,4.0,0.0,,
872231,2022-08-07T12:30:00+00:00,413,415,0.0,1.0,,
924450,2022-08-11T17:00:00+00:00,415,2656,4.0,,,
872240,2022-08-14T12:30:00+00:00,415,205,3.0,0.0,,
933601,2022-08-18T19:00:00+00:00,502,415,2.0,,,
933602,2022-08-25T17:00:00+00:00,502,415,0.0,,,
872258,2022-08-28T12:30:00+00:00,416,415,1.0,0.0,,
872316,2022-10-23T12:30:00+00:00,420,415,0.0,1.0,,
1016046,2023-04-20T19:00:00+00:00,168,1393,4.0,,,
1212643,2025-02-15T19:00:00+00:00,112,90,3.0,,,
872326,2022-10-30T13:30:00+00:00,415,417,3.0,0.0,,
872349,2022-11-11T19:00:00+00:00,426,415,1.0,1.0,,
872407,2023-02-12T15:45:00+00:00,415,416,3.0,0.0,,
872471,2023-04-09T10:15:00+00:00,415,420,4.0,0.0,,
872487,2023-04-23T10:15:00+00:00,415,426,3.0,3.0,,
1030272,2023-06-08T18:00:00+00:00,426,415,1.0,1.0,,
1030273,2023-06-11T12:30:00+00:00,415,426,1.0,0.0,,
872263,2022-09-03T18:00:00+00:00,426,416,4.0,0.0,,
872357,2023-01-08T13:30:00+00:00,420,416,0.0,3.0,,
872363,2023-01-14T17:45:00+00:00,416,417,2.0,1.0,,
872488,2023-04-21T18:00:00+00:00,416,420,2.0,0.0,,
872500,2023-05-05T18:00:00+00:00,417,416,4.0,1.0,,
872507,2023-05-13T16:45:00+00:00,416,426,2.0,1.0,,
958519,2022-10-18T16:00:00+00:00,169,12868,2.0,,,
872281,2022-09-17T18:00:00+00:00,417,420,5.0,1.0,,
1208057,2024-09-14T14:00:00+00:00,50,55,2.0,1.0,,
872295,2022-10-02T14:45:00+00:00,417,426,2.0,2.0,,
872378,2023-01-24T20:00:00+00:00,426,417,0.0,0.0,,
872522,2023-05-28T12:30:00+00:00,420,417,4.0,0.0,,
867592,2022-08-22T18:00:00+00:00,419,418,2.0,,,
867594,2022-08-26T18:00:00+00:00,419,421,2.0,,,
867605,2022-09-02T18:00:00+00:00,419,424,0.0,,,
867615,2022-09-09T18:00:00+00:00,419,427,0.0,,,
867635,2022-09-12T18:00:00+00:00,419,422,1.0,1.0,,
867625,2022-09-16T18:00:00+00:00,419,199,2.0,,,
867645,2022-09-30T18:00:00+00:00,419,414,2.0,,,
867662,2022-10-07T18:00:00+00:00,419,428,2.0,,,
867664,2022-10-14T18:00:00+00:00,419,425,2.0,,,
867684,2022-10-28T18:00:00+00:00,419,206,3.0,,,
867702,2022-11-07T19:00:00+00:00,419,411,1.0,,,
867704,2022-11-13T11:15:00+00:00,419,409,2.0,,,
867724,2022-12-11T13:30:00+00:00,419,198,4.0,,,
867751,2023-01-06T19:00:00+00:00,419,193,2.0,,,
867764,2023-01-20T19:00:00+00:00,419,199,2.0,,,
867780,2023-01-27T19:00:00+00:00,419,427,1.0,,,
867785,2023-02-03T19:00:00+00:00,419,411,1.0,,,
867795,2023-02-10T19:00:00+00:00,422,419,0.0,1.0,,
867805,2023-02-17T19:00:00+00:00,419,424,0.0,,,
867818,2023-02-24T19:00:00+00:00,419,414,2.0,,,
867865,2023-03-31T18:00:00+00:00,419,206,1.0,,,
867834,2023-04-03T18:00:00+00:00,419,428,1.0,,,
867874,2023-04-07T18:00:00+00:00,419,418,2.0,,,
867891,2023-04-16T10:15:00+00:00,419,198,3.0,,,
867894,2023-04-21T18:00:00+00:00,419,193,1.0,,,
867910,2023-04-28T18:00:00+00:00,419,423,5.0,,,
867926,2023-05-12T18:00:00+00:00,419,421,2.0,,,
1028332,2023-05-22T18:00:00+00:00,422,419,1.0,0.0,,
1212646,2025-02-22T19:00:00+00:00,112,98,0.0,,,
1028333,2023-05-26T18:00:00+00:00,419,422,2.0,1.0,,
968105,2023-01-11T19:00:00+00:00,1277,420,1.0,,,
872371,2023-01-21T19:00:00+00:00,420,426,0.0,3.0,,
872519,2023-05-21T12:30:00+00:00,426,420,4.0,1.0,,
867586,2022-08-19T18:00:00+00:00,422,424,1.0,,,
867595,2022-08-26T18:00:00+00:00,422,418,1.0,,,
867624,2022-09-16T18:00:00+00:00,422,414,3.0,,,
867647,2022-09-30T18:00:00+00:00,422,409,1.0,,,
867654,2022-10-07T18:00:00+00:00,422,198,0.0,,,
867666,2022-10-14T18:00:00+00:00,422,423,2.0,,,
867676,2022-10-21T18:00:00+00:00,422,206,0.0,,,
867686,2022-10-28T18:00:00+00:00,422,411,2.0,,,
867703,2022-11-07T19:00:00+00:00,422,428,1.0,,,
867706,2022-11-11T19:00:00+00:00,422,193,2.0,,,
867716,2022-11-18T17:45:00+00:00,422,427,3.0,,,
867725,2022-12-11T13:30:00+00:00,422,199,2.0,,,
867757,2023-01-16T19:00:00+00:00,422,421,4.0,,,
867775,2023-01-27T19:00:00+00:00,422,206,1.0,,,
867786,2023-02-03T19:00:00+00:00,422,409,0.0,,,
867809,2023-02-17T19:00:00+00:00,422,423,0.0,,,
867814,2023-02-24T19:00:00+00:00,422,199,0.0,,,
867829,2023-03-03T19:00:00+00:00,422,427,1.0,,,
867836,2023-03-10T19:00:00+00:00,422,425,5.0,,,
867859,2023-03-13T19:00:00+00:00,422,198,1.0,,,
867852,2023-03-17T19:00:00+00:00,422,418,1.0,,,
867876,2023-04-07T18:00:00+00:00,422,193,4.0,,,
867918,2023-05-05T18:00:00+00:00,422,414,2.0,,,
867927,2023-05-12T18:00:00+00:00,422,424,0.0,,,
867940,2023-05-19T18:00:00+00:00,422,411,1.0,,,
881790,2022-08-20T16:30:00+00:00,503,487,0.0,0.0,,
881801,2022-08-26T18:45:00+00:00,487,505,3.0,1.0,,
881814,2022-08-31T16:30:00+00:00,498,487,1.0,1.0,,
881822,2022-09-03T18:45:00+00:00,487,492,1.0,2.0,,
881835,2022-09-11T16:00:00+00:00,487,504,2.0,0.0,,
946771,2022-09-15T16:45:00+00:00,487,397,1.0,,,
881841,2022-09-18T13:00:00+00:00,520,487,0.0,4.0,,
881855,2022-10-02T10:30:00+00:00,487,515,4.0,0.0,,
1008959,2023-04-05T16:00:00+00:00,172,171,1.0,,,
946790,2022-10-06T16:45:00+00:00,487,637,0.0,,,
1212669,2025-03-08T19:00:00+00:00,112,3012,5.0,,,
881862,2022-10-10T18:45:00+00:00,502,487,0.0,4.0,,
881874,2022-10-16T13:00:00+00:00,487,494,0.0,0.0,,
881880,2022-10-23T16:00:00+00:00,499,487,0.0,2.0,,
881893,2022-10-30T17:00:00+00:00,487,514,1.0,3.0,,
884529,2023-02-01T17:00:00+00:00,998,1005,2.0,0.0,,
881908,2022-11-06T17:00:00+00:00,497,487,0.0,1.0,,
881914,2022-11-10T19:45:00+00:00,487,1579,1.0,0.0,,
881924,2022-11-13T19:45:00+00:00,496,487,3.0,0.0,,
881937,2023-01-04T15:30:00+00:00,867,487,2.0,1.0,,
881944,2023-01-08T14:00:00+00:00,487,511,2.0,2.0,,
881957,2023-01-15T11:30:00+00:00,488,487,0.0,2.0,,
971892,2023-01-19T17:00:00+00:00,487,500,1.0,0.0,,
881965,2023-01-24T19:45:00+00:00,487,489,4.0,0.0,,
881978,2023-01-29T17:00:00+00:00,487,502,1.0,1.0,,
992449,2023-02-02T20:00:00+00:00,496,487,1.0,0.0,,
881982,2023-02-06T17:30:00+00:00,504,487,1.0,1.0,,
881994,2023-02-11T19:45:00+00:00,487,499,0.0,2.0,,
882005,2023-02-19T14:00:00+00:00,514,487,0.0,2.0,,
971782,2023-02-23T17:45:00+00:00,487,2246,0.0,,,
882014,2023-02-27T19:45:00+00:00,487,498,1.0,0.0,,
882024,2023-03-03T19:45:00+00:00,492,487,0.0,1.0,,
882030,2023-03-11T19:45:00+00:00,500,487,0.0,0.0,,
